,ppid,heading,cameraoffset,occlusion,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWV,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,StraightVisible,setpoint
160,k,-1.0,-1.0,0,0,5.636490144418343,2,0.0,14.53064250946045,0.0,0.0,0.0,0.0,0.0,0.1344130179175238,0.016801627239690475,True,0.0
161,k,-1.0,-1.0,0,0,5.652981207810291,2,0.0,14.663050651550293,0.0,0.0,0.0,0.0,0.0,0.1324076862295911,0.016550960778698887,True,0.0
162,k,-1.0,-1.0,0,0,5.669584681366415,2,0.0,14.796124458312988,0.0,0.0,0.0,0.0,0.0,0.13307394209317636,0.016634242761647045,True,0.0
163,k,-1.0,-1.0,0,0,5.686205385677632,2,0.0,14.929316520690918,0.0,0.0,0.0,0.0,0.0,0.13319209584238223,0.01664901198029778,True,0.0
164,k,-1.0,-1.0,0,0,5.7029364488726575,2,0.0,15.062817573547363,0.0,0.0,0.0,0.0,0.0,0.1335006084097614,0.016687576051220177,True,0.0
165,k,-1.0,-1.0,0,0,5.719556742927801,2,0.0,15.19605541229248,0.0,0.0,0.0,0.0,0.0,0.13323804452262777,0.016654755565328472,True,0.0
166,k,-1.0,-1.0,0,0,5.736186472872638,2,0.0,15.329231262207031,0.0,0.0,0.0,0.0,0.0,0.13317568559943993,0.01664696069992999,True,0.0
167,k,-1.0,-1.0,0,0,5.752885946349993,2,0.0,15.462630271911621,0.0,0.0,0.0,0.0,0.0,0.13339886490349073,0.01667485811293634,True,0.0
168,k,-1.0,-1.0,0,0,5.769550958317162,2,0.0,15.595904350280762,0.0,0.0,0.0,0.0,0.0,0.13327414705711504,0.01665926838213938,True,0.0
169,k,-1.0,-1.0,0,0,5.786212277979669,2,0.0,15.729214668273926,0.0,0.0,0.0,0.0,0.0,0.1333102495915881,0.016663781198948513,True,0.0
170,k,-1.0,-1.0,0,0,5.802883443787944,2,0.0,15.862550735473633,0.0,0.0,0.0,0.0,0.0,0.1333365059803029,0.01666706324753786,True,0.0
